t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
0.095500,0.378168,0.026007,0.000000,-0.170800,0.000000,0.000000,0.985306,1.960245,-1.863304,0.000000,0.000000,0.000000,149.801173
0.096000,0.380128,0.024141,0.000000,-0.244018,0.000000,0.000000,0.969771,1.960041,-1.867727,0.000000,0.000000,0.000000,149.800133
0.096500,0.382088,0.022271,0.000000,-0.315868,0.000000,0.000000,0.948803,1.959836,-1.872150,0.000000,0.000000,0.000000,149.799093
0.097000,0.384048,0.020397,0.000000,-0.385948,0.000000,0.000000,0.922520,1.959632,-1.876571,0.000000,0.000000,0.000000,149.798052
0.097500,0.385663,0.020239,0.000000,-0.442336,0.000000,0.000000,0.896849,1.270861,1.561420,0.000000,0.000000,0.000000,98.156317
0.098000,0.386934,0.021798,0.000000,-0.485793,0.000000,0.000000,0.874074,1.270615,1.556373,0.000000,0.000000,0.000000,98.155635
0.098500,0.388205,0.023352,0.000000,-0.528080,0.000000,0.000000,0.849195,1.270370,1.551327,0.000000,0.000000,0.000000,98.154954
0.099000,0.389475,0.024901,0.000000,-0.569095,0.000000,0.000000,0.822272,1.270125,1.546282,0.000000,0.000000,0.000000,98.154272
0.099500,0.390745,0.026445,0.000000,-0.608741,0.000000,0.000000,0.793369,1.269880,1.541239,0.000000,0.000000,0.000000,98.153590
0.100000,0.392015,0.027983,0.000000,-0.646920,0.000000,0.000000,0.762558,1.269636,1.536196,0.000000,0.000000,0.000000,98.152909
0.100500,0.393284,0.029517,0.000000,-0.683543,0.000000,0.000000,0.729910,1.269393,1.531155,0.000000,0.000000,0.000000,98.152227
0.101000,0.394553,0.031046,0.000000,-0.718520,0.000000,0.000000,0.695507,1.269151,1.526114,0.000000,0.000000,0.000000,98.151546
0.101500,0.395822,0.032569,0.000000,-0.751767,0.000000,0.000000,0.659429,1.268909,1.521075,0.000000,0.000000,0.000000,98.150864
0.102000,0.397091,0.034088,0.000000,-0.783204,0.000000,0.000000,0.621764,1.268668,1.516036,0.000000,0.000000,0.000000,98.150182
0.102500,0.398360,0.035601,0.000000,-0.812756,0.000000,0.000000,0.582604,1.268427,1.510999,0.000000,0.000000,0.000000,98.149501
0.103000,0.399628,0.037110,0.000000,-0.840352,0.000000,0.000000,0.542041,1.268187,1.505963,0.000000,0.000000,0.000000,98.148819
0.103500,0.400896,0.038613,0.000000,-0.865925,0.000000,0.000000,0.500174,1.267948,1.500927,0.000000,0.000000,0.000000,98.148138
0.104000,0.402164,0.040112,0.000000,-0.889414,0.000000,0.000000,0.457103,1.267709,1.495893,0.000000,0.000000,0.000000,98.147456
0.104500,0.403432,0.041605,0.000000,-0.910762,0.000000,0.000000,0.412933,1.267471,1.490860,0.000000,0.000000,0.000000,98.146774
0.105000,0.404699,0.043093,0.000000,-0.929917,0.000000,0.000000,0.367769,1.267233,1.485828,0.000000,0.000000,0.000000,98.146093
0.105500,0.405966,0.044577,0.000000,-0.946835,0.000000,0.000000,0.321720,1.266996,1.480797,0.000000,0.000000,0.000000,98.145411
0.106000,0.407233,0.046055,0.000000,-0.961474,0.000000,0.000000,0.274897,1.266760,1.475766,0.000000,0.000000,0.000000,98.144730
0.106500,0.408500,0.047528,0.000000,-0.973798,0.000000,0.000000,0.227413,1.266524,1.470737,0.000000,0.000000,0.000000,98.144048
0.107000,0.409766,0.048996,0.000000,-0.983780,0.000000,0.000000,0.179382,1.266289,1.465709,0.000000,0.000000,0.000000,98.143367
0.107500,0.411032,0.050460,0.000000,-0.991393,0.000000,0.000000,0.130920,1.266055,1.460682,0.000000,0.000000,0.000000,98.142685
0.108000,0.412298,0.051918,0.000000,-0.996621,0.000000,0.000000,0.082143,1.265821,1.455656,0.000000,0.000000,0.000000,98.142004
0.108500,0.413564,0.053371,0.000000,-0.999450,0.000000,0.000000,0.033168,1.265588,1.450631,0.000000,0.000000,0.000000,98.141322
0.109000,0.414829,0.054819,0.000000,-0.999874,0.000000,0.000000,-0.015886,1.265355,1.445607,0.000000,0.000000,0.000000,98.140640
0.109500,0.416094,0.056262,0.000000,-0.997892,0.000000,0.000000,-0.064901,1.265123,1.440584,0.000000,0.000000,0.000000,98.139959
0.110000,0.417359,0.057700,0.000000,-0.993508,0.000000,0.000000,-0.113760,1.264891,1.435561,0.000000,0.000000,0.000000,98.139277
0.110500,0.418624,0.059133,0.000000,-0.986734,0.000000,0.000000,-0.162345,1.264661,1.430540,0.000000,0.000000,0.000000,98.138596
0.111000,0.419889,0.060561,0.000000,-0.977586,0.000000,0.000000,-0.210538,1.264430,1.425520,0.000000,0.000000,0.000000,98.137914
0.111500,0.421153,0.061984,0.000000,-0.966085,0.000000,0.000000,-0.258225,1.264201,1.420501,0.000000,0.000000,0.000000,98.137233
0.112000,0.422417,0.063402,0.000000,-0.952259,0.000000,0.000000,-0.305290,1.263972,1.415483,0.000000,0.000000,0.000000,98.136551
0.112500,0.423681,0.064815,0.000000,-0.936143,0.000000,0.000000,-0.351620,1.263743,1.410466,0.000000,0.000000,0.000000,98.135870
0.113000,0.424945,0.066223,0.000000,-0.917774,0.000000,0.000000,-0.397104,1.263516,1.405449,0.000000,0.000000,0.000000,98.135188
0.113500,0.426208,0.067626,0.000000,-0.897196,0.000000,0.000000,-0.441632,1.263288,1.400434,0.000000,0.000000,0.000000,98.134507
0.114000,0.427471,0.069024,0.000000,-0.874460,0.000000,0.000000,-0.485097,1.263062,1.395420,0.000000,0.000000,0.000000,98.133825
0.114500,0.428734,0.070417,0.000000,-0.849620,0.000000,0.000000,-0.527395,1.262836,1.390406,0.000000,0.000000,0.000000,98.133144
0.115000,0.429997,0.071805,0.000000,-0.822737,0.000000,0.000000,-0.568423,1.262610,1.385394,0.000000,0.000000,0.000000,98.132462
0.115500,0.431259,0.073188,0.000000,-0.793873,0.000000,0.000000,-0.608083,1.262386,1.380382,0.000000,0.000000,0.000000,98.131781
0.116000,0.432522,0.074566,0.000000,-0.763100,0.000000,0.000000,-0.646280,1.262161,1.375372,0.000000,0.000000,0.000000,98.131099
0.116500,0.433784,0.075939,0.000000,-0.730491,0.000000,0.000000,-0.682922,1.261938,1.370362,0.000000,0.000000,0.000000,98.130418
0.117000,0.435046,0.077306,0.000000,-0.696125,0.000000,0.000000,-0.717921,1.261715,1.365354,0.000000,0.000000,0.000000,98.129737
0.117500,0.436307,0.078669,0.000000,-0.660084,0.000000,0.000000,-0.751192,1.261492,1.360346,0.000000,0.000000,0.000000,98.129055
0.118000,0.437569,0.080027,0.000000,-0.622456,0.000000,0.000000,-0.782655,1.261271,1.355339,0.000000,0.000000,0.000000,98.128374
0.118500,0.438830,0.081380,0.000000,-0.583330,0.000000,0.000000,-0.812235,1.261049,1.350334,0.000000,0.000000,0.000000,98.127692
0.119000,0.440091,0.082728,0.000000,-0.542801,0.000000,0.000000,-0.839861,1.260829,1.345329,0.000000,0.000000,0.000000,98.127011
0.119500,0.441351,0.084071,0.000000,-0.500966,0.000000,0.000000,-0.865467,1.260609,1.340325,0.000000,0.000000,0.000000,98.126329
0.120000,0.442612,0.085408,0.000000,-0.457927,0.000000,0.000000,-0.888990,1.260389,1.335322,0.000000,0.000000,0.000000,98.125648
0.120500,0.443872,0.086741,0.000000,-0.413786,0.000000,0.000000,-0.910374,1.260171,1.330320,0.000000,0.000000,0.000000,98.124966
0.121000,0.445132,0.088069,0.000000,-0.368650,0.000000,0.000000,-0.929568,1.259952,1.325319,0.000000,0.000000,0.000000,98.124285
0.121500,0.446392,0.089392,0.000000,-0.322628,0.000000,0.000000,-0.946526,1.259735,1.320318,0.000000,0.000000,0.000000,98.123604
0.122000,0.447652,0.090710,0.000000,-0.275829,0.000000,0.000000,-0.961207,1.259518,1.315319,0.000000,0.000000,0.000000,98.122922
0.122500,0.448911,0.092023,0.000000,-0.228368,0.000000,0.000000,-0.973575,1.259301,1.310321,0.000000,0.000000,0.000000,98.122241
0.123000,0.450170,0.093330,0.000000,-0.180358,0.000000,0.000000,-0.983601,1.259085,1.305323,0.000000,0.000000,0.000000,98.121559
0.123500,0.451429,0.094633,0.000000,-0.131914,0.000000,0.000000,-0.991261,1.258870,1.300327,0.000000,0.000000,0.000000,98.120878
0.124000,0.452688,0.095931,0.000000,-0.083153,0.000000,0.000000,-0.996537,1.258655,1.295331,0.000000,0.000000,0.000000,98.120197
0.124500,0.453947,0.097224,0.000000,-0.034192,0.000000,0.000000,-0.999415,1.258441,1.290336,0.000000,0.000000,0.000000,98.119515
0.125000,0.455205,0.098512,0.000000,0.014851,0.000000,0.000000,-0.999890,1.258228,1.285342,0.000000,0.000000,0.000000,98.118834
0.125500,0.456463,0.099795,0.000000,0.063857,0.000000,0.000000,-0.997959,1.258015,1.280349,0.000000,0.000000,0.000000,98.118152
0.126000,0.457721,0.101072,0.000000,0.112710,0.000000,0.000000,-0.993628,1.257802,1.275357,0.000000,0.000000,0.000000,98.117471
0.126500,0.458979,0.102345,0.000000,0.161291,0.000000,0.000000,-0.986907,1.257591,1.270366,0.000000,0.000000,0.000000,98.116790
0.127000,0.460236,0.103613,0.000000,0.209483,0.000000,0.000000,-0.977812,1.257379,1.265375,0.000000,0.000000,0.000000,98.116108
0.127500,0.461493,0.104876,0.000000,0.257172,0.000000,0.000000,-0.966366,1.257169,1.260386,0.000000,0.000000,0.000000,98.115427
0.128000,0.462750,0.106134,0.000000,0.304242,0.000000,0.000000,-0.952595,1.256959,1.255397,0.000000,0.000000,0.000000,98.114746
0.128500,0.464007,0.107387,0.000000,0.350579,0.000000,0.000000,-0.936533,1.256749,1.250410,0.000000,0.000000,0.000000,98.114064
0.129000,0.465264,0.108635,0.000000,0.396074,0.000000,0.000000,-0.918219,1.256540,1.245423,0.000000,0.000000,0.000000,98.113383
0.129500,0.466520,0.109878,0.000000,0.440615,0.000000,0.000000,-0.897696,1.256332,1.240437,0.000000,0.000000,0.000000,98.112702
0.130000,0.467777,0.111116,0.000000,0.484096,0.000000,0.000000,-0.875015,1.256124,1.235452,0.000000,0.000000,0.000000,98.112020
0.130500,0.469033,0.112349,0.000000,0.526413,0.000000,0.000000,-0.850229,1.255917,1.230467,0.000000,0.000000,0.000000,98.111339
0.131000,0.470288,0.113576,0.000000,0.567463,0.000000,0.000000,-0.823399,1.255711,1.225484,0.000000,0.000000,0.000000,98.110658
0.131500,0.471544,0.114799,0.000000,0.607148,0.000000,0.000000,-0.794588,1.255505,1.220501,0.000000,0.000000,0.000000,98.109976
0.132000,0.472799,0.116018,0.000000,0.645373,0.000000,0.000000,-0.763867,1.255299,1.215520,0.000000,0.000000,0.000000,98.109295
0.132500,0.474055,0.117231,0.000000,0.682046,0.000000,0.000000,-0.731309,1.255094,1.210539,0.000000,0.000000,0.000000,98.108614
0.133000,0.475310,0.118439,0.000000,0.717078,0.000000,0.000000,-0.696993,1.254890,1.205559,0.000000,0.000000,0.000000,98.107932
0.133500,0.476564,0.119642,0.000000,0.750385,0.000000,0.000000,-0.661001,1.254686,1.200580,0.000000,0.000000,0.000000,98.107251
0.134000,0.477819,0.120840,0.000000,0.781888,0.000000,0.000000,-0.623419,1.254483,1.195601,0.000000,0.000000,0.000000,98.106570
0.134500,0.479073,0.122033,0.000000,0.811510,0.000000,0.000000,-0.584339,1.254280,1.190624,0.000000,0.000000,0.000000,98.105888
0.135000,0.480328,0.123221,0.000000,0.839180,0.000000,0.000000,-0.543853,1.254078,1.185647,0.000000,0.000000,0.000000,98.105207
0.135500,0.481582,0.124404,0.000000,0.864833,0.000000,0.000000,-0.502060,1.253877,1.180671,0.000000,0.000000,0.000000,98.104526
0.136000,0.482835,0.125582,0.000000,0.888405,0.000000,0.000000,-0.459060,1.253676,1.175696,0.000000,0.000000,0.000000,98.103845
0.136500,0.484089,0.126756,0.000000,0.909841,0.000000,0.000000,-0.414956,1.253476,1.170722,0.000000,0.000000,0.000000,98.103163
0.137000,0.485342,0.127924,0.000000,0.929089,0.000000,0.000000,-0.369855,1.253276,1.165749,0.000000,0.000000,0.000000,98.102482
0.137500,0.486595,0.129087,0.000000,0.946103,0.000000,0.000000,-0.323865,1.253077,1.160776,0.000000,0.000000,0.000000,98.101801
0.138000,0.487848,0.130245,0.000000,0.960842,0.000000,0.000000,-0.277097,1.252878,1.155805,0.000000,0.000000,0.000000,98.101119
0.138500,0.489101,0.131399,0.000000,0.973270,0.000000,0.000000,-0.229662,1.252680,1.150834,0.000000,0.000000,0.000000,98.100438
0.139000,0.490354,0.132547,0.000000,0.983358,0.000000,0.000000,-0.181676,1.252483,1.145864,0.000000,0.000000,0.000000,98.099757
0.139500,0.491606,0.133690,0.000000,0.991082,0.000000,0.000000,-0.133253,1.252286,1.140894,0.000000,0.000000,0.000000,98.099076
0.140000,0.492858,0.134829,0.000000,0.996423,0.000000,0.000000,-0.084510,1.252089,1.135926,0.000000,0.000000,0.000000,98.098394
0.140500,0.494110,0.135962,0.000000,0.999367,0.000000,0.000000,-0.035564,1.251893,1.130958,0.000000,0.000000,0.000000,98.097713
0.141000,0.495362,0.137091,0.000000,0.999909,0.000000,0.000000,0.013467,1.251698,1.125991,0.000000,0.000000,0.000000,98.097032
0.141500,0.496614,0.138214,0.000000,0.998047,0.000000,0.000000,0.062465,1.251503,1.121025,0.000000,0.000000,0.000000,98.096351
0.142000,0.497865,0.139333,0.000000,0.993785,0.000000,0.000000,0.111313,1.251309,1.116060,0.000000,0.000000,0.000000,98.095670
0.142500,0.499116,0.140446,0.000000,0.987134,0.000000,0.000000,0.159892,1.251116,1.111095,0.000000,0.000000,0.000000,98.094988
0.143000,0.500367,0.141555,0.000000,0.978110,0.000000,0.000000,0.208087,1.250923,1.106132,0.000000,0.000000,0.000000,98.094307
0.143500,0.501618,0.142659,0.000000,0.966735,0.000000,0.000000,0.255782,1.250730,1.101169,0.000000,0.000000,0.000000,98.093626
0.144000,0.502869,0.143757,0.000000,0.953035,0.000000,0.000000,0.302861,1.250538,1.096207,0.000000,0.000000,0.000000,98.092945
0.144500,0.504119,0.144851,0.000000,0.937044,0.000000,0.000000,0.349211,1.250347,1.091245,0.000000,0.000000,0.000000,98.092263
0.145000,0.505370,0.145940,0.000000,0.918800,0.000000,0.000000,0.394722,1.250156,1.086285,0.000000,0.000000,0.000000,98.091582
0.145500,0.506620,0.147024,0.000000,0.898348,0.000000,0.000000,0.439284,1.249966,1.081325,0.000000,0.000000,0.000000,98.090901
0.146000,0.507870,0.148102,0.000000,0.875737,0.000000,0.000000,0.482789,1.249776,1.076366,0.000000,0.000000,0.000000,98.090220
0.146500,0.509119,0.149176,0.000000,0.851020,0.000000,0.000000,0.525133,1.249587,1.071407,0.000000,0.000000,0.000000,98.089539
0.147000,0.510369,0.150245,0.000000,0.824258,0.000000,0.000000,0.566215,1.249398,1.066450,0.000000,0.000000,0.000000,98.088858
0.147500,0.511618,0.151309,0.000000,0.795514,0.000000,0.000000,0.605935,1.249210,1.061493,0.000000,0.000000,0.000000,98.088176
0.148000,0.512867,0.152368,0.000000,0.764858,0.000000,0.000000,0.644199,1.249022,1.056537,0.000000,0.000000,0.000000,98.087495
0.148500,0.514116,0.153422,0.000000,0.732364,0.000000,0.000000,0.680913,1.248835,1.051582,0.000000,0.000000,0.000000,98.086814
0.149000,0.515365,0.154471,0.000000,0.698110,0.000000,0.000000,0.715991,1.248649,1.046627,0.000000,0.000000,0.000000,98.086133
0.149500,0.516613,0.155516,0.000000,0.662177,0.000000,0.000000,0.749347,1.248463,1.041673,0.000000,0.000000,0.000000,98.085452
0.150000,0.517862,0.156555,0.000000,0.624654,0.000000,0.000000,0.780902,1.248278,1.036720,0.000000,0.000000,0.000000,98.084771
0.150500,0.519110,0.157589,0.000000,0.585629,0.000000,0.000000,0.810579,1.248093,1.031768,0.000000,0.000000,0.000000,98.084089
0.151000,0.520358,0.158618,0.000000,0.545197,0.000000,0.000000,0.838308,1.247909,1.026817,0.000000,0.000000,0.000000,98.083408
0.151500,0.521606,0.159643,0.000000,0.503454,0.000000,0.000000,0.864022,1.247725,1.021866,0.000000,0.000000,0.000000,98.082727
0.152000,0.522853,0.160662,0.000000,0.460502,0.000000,0.000000,0.887659,1.247542,1.016916,0.000000,0.000000,0.000000,98.082046
0.152500,0.524101,0.161676,0.000000,0.416443,0.000000,0.000000,0.909162,1.247359,1.011966,0.000000,0.000000,0.000000,98.081365
0.153000,0.525348,0.162686,0.000000,0.371384,0.000000,0.000000,0.928479,1.247177,1.007018,0.000000,0.000000,0.000000,98.080684
0.153500,0.526595,0.163690,0.000000,0.325432,0.000000,0.000000,0.945565,1.246995,1.002070,0.000000,0.000000,0.000000,98.080003
0.154000,0.527842,0.164690,0.000000,0.278698,0.000000,0.000000,0.960379,1.246814,0.997123,0.000000,0.000000,0.000000,98.079322
0.154500,0.529089,0.165685,0.000000,0.231295,0.000000,0.000000,0.972884,1.246633,0.992176,0.000000,0.000000,0.000000,98.078640
0.155000,0.530335,0.166674,0.000000,0.183337,0.000000,0.000000,0.983050,1.246453,0.987230,0.000000,0.000000,0.000000,98.077959
0.155500,0.531582,0.167659,0.000000,0.134938,0.000000,0.000000,0.990854,1.246274,0.982285,0.000000,0.000000,0.000000,98.077278
0.156000,0.532828,0.168639,0.000000,0.086215,0.000000,0.000000,0.996277,1.246095,0.977341,0.000000,0.000000,0.000000,98.076597
0.156500,0.534074,0.169614,0.000000,0.037285,0.000000,0.000000,0.999305,1.245916,0.972398,0.000000,0.000000,0.000000,98.075916
0.157000,0.535320,0.170584,0.000000,-0.011734,0.000000,0.000000,0.999931,1.245739,0.967455,0.000000,0.000000,0.000000,98.075235
0.157500,0.536565,0.171549,0.000000,-0.060725,0.000000,0.000000,0.998155,1.245561,0.962512,0.000000,0.000000,0.000000,98.074554
0.158000,0.537811,0.172509,0.000000,-0.109569,0.000000,0.000000,0.993979,1.245384,0.957571,0.000000,0.000000,0.000000,98.073873
0.158500,0.539056,0.173464,0.000000,-0.158149,0.000000,0.000000,0.987415,1.245208,0.952630,0.000000,0.000000,0.000000,98.073192
0.159000,0.540301,0.174414,0.000000,-0.206350,0.000000,0.000000,0.978478,1.245032,0.947690,0.000000,0.000000,0.000000,98.072511
0.159500,0.541546,0.175359,0.000000,-0.254054,0.000000,0.000000,0.967190,1.244857,0.942751,0.000000,0.000000,0.000000,98.071830
0.160000,0.542791,0.176300,0.000000,-0.301147,0.000000,0.000000,0.953578,1.244682,0.937812,0.000000,0.000000,0.000000,98.071149
0.160500,0.544036,0.177235,0.000000,-0.347516,0.000000,0.000000,0.937674,1.244508,0.932874,0.000000,0.000000,0.000000,98.070468
0.161000,0.545280,0.178165,0.000000,-0.393050,0.000000,0.000000,0.919517,1.244334,0.927937,0.000000,0.000000,0.000000,98.069787
0.161500,0.546524,0.179091,0.000000,-0.437639,0.000000,0.000000,0.899151,1.244161,0.923000,0.000000,0.000000,0.000000,98.069106
0.162000,0.547768,0.180011,0.000000,-0.481176,0.000000,0.000000,0.876624,1.243988,0.918064,0.000000,0.000000,0.000000,98.068424
0.162500,0.549012,0.180927,0.000000,-0.523556,0.000000,0.000000,0.851991,1.243816,0.913129,0.000000,0.000000,0.000000,98.067743
0.163000,0.550256,0.181838,0.000000,-0.564678,0.000000,0.000000,0.825311,1.243644,0.908194,0.000000,0.000000,0.000000,98.067062
0.163500,0.551499,0.182743,0.000000,-0.604443,0.000000,0.000000,0.796648,1.243473,0.903260,0.000000,0.000000,0.000000,98.066381
0.164000,0.552743,0.183644,0.000000,-0.642756,0.000000,0.000000,0.766071,1.243303,0.898327,0.000000,0.000000,0.000000,98.065700
0.164500,0.553986,0.184540,0.000000,-0.679524,0.000000,0.000000,0.733654,1.243132,0.893394,0.000000,0.000000,0.000000,98.065019
0.165000,0.555229,0.185431,0.000000,-0.714658,0.000000,0.000000,0.699474,1.242963,0.888462,0.000000,0.000000,0.000000,98.064338
0.165500,0.556472,0.186317,0.000000,-0.748076,0.000000,0.000000,0.663613,1.242794,0.883531,0.000000,0.000000,0.000000,98.063657
0.166000,0.557715,0.187198,0.000000,-0.779696,0.000000,0.000000,0.626159,1.242625,0.878600,0.000000,0.000000,0.000000,98.062976
0.166500,0.558957,0.188074,0.000000,-0.809442,0.000000,0.000000,0.587200,1.242457,0.873670,0.000000,0.000000,0.000000,98.062295
0.167000,0.560200,0.188945,0.000000,-0.837243,0.000000,0.000000,0.546831,1.242290,0.868741,0.000000,0.000000,0.000000,98.061614
0.167500,0.561442,0.189812,0.000000,-0.863033,0.000000,0.000000,0.505148,1.242122,0.863812,0.000000,0.000000,0.000000,98.060933
0.168000,0.562684,0.190673,0.000000,-0.886749,0.000000,0.000000,0.462252,1.241956,0.858884,0.000000,0.000000,0.000000,98.060252
0.168500,0.563926,0.191529,0.000000,-0.908334,0.000000,0.000000,0.418245,1.241790,0.853957,0.000000,0.000000,0.000000,98.059571
0.169000,0.565167,0.192381,0.000000,-0.927737,0.000000,0.000000,0.373234,1.241624,0.849030,0.000000,0.000000,0.000000,98.058891
0.169500,0.566409,0.193227,0.000000,-0.944911,0.000000,0.000000,0.327327,1.241459,0.844104,0.000000,0.000000,0.000000,98.058210
0.170000,0.567650,0.194069,0.000000,-0.959815,0.000000,0.000000,0.280634,1.241295,0.839179,0.000000,0.000000,0.000000,98.057529
0.170500,0.568892,0.194906,0.000000,-0.972413,0.000000,0.000000,0.233267,1.241131,0.834254,0.000000,0.000000,0.000000,98.056848
0.171000,0.570133,0.195738,0.000000,-0.982675,0.000000,0.000000,0.185339,1.240967,0.829330,0.000000,0.000000,0.000000,98.056167
0.171500,0.571374,0.196564,0.000000,-0.990576,0.000000,0.000000,0.136967,1.240804,0.824406,0.000000,0.000000,0.000000,98.055486
0.172000,0.572614,0.197386,0.000000,-0.996097,0.000000,0.000000,0.088266,1.240642,0.819483,0.000000,0.000000,0.000000,98.054805
0.172500,0.573855,0.198203,0.000000,-0.999225,0.000000,0.000000,0.039354,1.240480,0.814561,0.000000,0.000000,0.000000,98.054124
0.173000,0.575095,0.199015,0.000000,-0.999953,0.000000,0.000000,-0.009653,1.240318,0.809639,0.000000,0.000000,0.000000,98.053443
0.173500,0.576335,0.199823,0.000000,-0.998279,0.000000,0.000000,-0.058636,1.240157,0.804718,0.000000,0.000000,0.000000,98.052762
0.174000,0.577576,0.200625,0.000000,-0.994207,0.000000,0.000000,-0.107478,1.239996,0.799798,0.000000,0.000000,0.000000,98.052081
